2024-03-10 17:34:30,129 INFO  Logger.cs: 70 - 
2024-03-10 17:41:05,927 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ
2024-03-10 17:41:05,927 INFO  ExportHelperExtension.cs: 1136 - Found 35 in µ×ÅÌ
2024-03-10 17:41:05,928 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in µ×ÅÌ
2024-03-10 17:41:05,928 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 17:41:05,928 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 17:41:05,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ.STEP-1
2024-03-10 17:41:05,929 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 17:41:05,929 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ×ÅÌ.STEP-1
2024-03-10 17:41:05,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 280ÔÆÌ¨.STEP-1
2024-03-10 17:41:05,930 INFO  ExportHelperExtension.cs: 1136 - Found 146 in 280ÔÆÌ¨.STEP-1
2024-03-10 17:41:05,930 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 280ÔÆÌ¨.STEP-1
2024-03-10 17:41:06,523 INFO  SwAddin.cs: 339 - Loading config tree
2024-03-10 17:41:06,524 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-03-10 17:41:06,525 INFO  SwAddin.cs: 344 - Showing property manager
2024-03-10 17:41:17,854 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:42:41,264 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:44:05,473 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:44:05,913 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:44:38,373 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:44:52,132 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-03-10 17:44:52,317 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:45:50,011 INFO  SwAddin.cs: 294 - Assembly export called for file µ×ÅÌ
2024-03-10 17:45:50,012 INFO  SwAddin.cs: 299 - Save is required
2024-03-10 17:45:50,012 INFO  SwAddin.cs: 313 - Saving assembly
2024-03-10 17:45:57,155 INFO  SwAddin.cs: 316 - Opening property manager
2024-03-10 17:45:57,155 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×ÅÌ
2024-03-10 17:45:57,156 INFO  ExportHelperExtension.cs: 1136 - Found 35 in µ×ÅÌ
2024-03-10 17:45:57,156 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in µ×ÅÌ
2024-03-10 17:45:57,156 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 17:45:57,156 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 17:45:57,157 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×ÅÌ.STEP-1
2024-03-10 17:45:57,157 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 17:45:57,158 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ×ÅÌ.STEP-1
2024-03-10 17:45:57,158 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 280ÔÆÌ¨.STEP-1
2024-03-10 17:45:57,158 INFO  ExportHelperExtension.cs: 1136 - Found 146 in 280ÔÆÌ¨.STEP-1
2024-03-10 17:45:57,159 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 280ÔÆÌ¨.STEP-1
2024-03-10 17:45:57,159 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ
2024-03-10 17:45:57,159 INFO  ExportHelperExtension.cs: 1136 - Found 35 in µ×ÅÌ
2024-03-10 17:45:57,159 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in µ×ÅÌ
2024-03-10 17:45:57,160 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 17:45:57,160 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 17:45:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ.STEP-1
2024-03-10 17:45:57,161 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 17:45:57,161 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ×ÅÌ.STEP-1
2024-03-10 17:45:57,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 280ÔÆÌ¨.STEP-1
2024-03-10 17:45:57,162 INFO  ExportHelperExtension.cs: 1136 - Found 146 in 280ÔÆÌ¨.STEP-1
2024-03-10 17:45:57,162 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 280ÔÆÌ¨.STEP-1
2024-03-10 17:45:57,787 INFO  SwAddin.cs: 339 - Loading config tree
2024-03-10 17:45:57,788 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-03-10 17:45:57,792 INFO  SwAddin.cs: 344 - Showing property manager
2024-03-10 17:46:17,048 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:46:47,978 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:46:56,231 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:47:28,054 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:47:28,688 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:47:52,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:48:14,909 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:49:17,383 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:49:40,083 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:49:56,831 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:50:15,469 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:50:19,572 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 17:50:45,552 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:01:41,715 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:51:20,923 INFO  SwAddin.cs: 294 - Assembly export called for file µ×ÅÌ
2024-03-10 18:51:20,923 INFO  SwAddin.cs: 299 - Save is required
2024-03-10 18:51:20,923 INFO  SwAddin.cs: 313 - Saving assembly
2024-03-10 18:51:38,818 INFO  SwAddin.cs: 316 - Opening property manager
2024-03-10 18:51:38,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×ÅÌ
2024-03-10 18:51:38,819 INFO  ExportHelperExtension.cs: 1136 - Found 35 in µ×ÅÌ
2024-03-10 18:51:38,819 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in µ×ÅÌ
2024-03-10 18:51:38,820 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 18:51:38,820 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 18:51:38,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×ÅÌ.STEP-1
2024-03-10 18:51:38,821 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 18:51:38,821 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ×ÅÌ.STEP-1
2024-03-10 18:51:38,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 280ÔÆÌ¨.STEP-1
2024-03-10 18:51:38,996 INFO  ExportHelperExtension.cs: 1136 - Found 146 in 280ÔÆÌ¨.STEP-1
2024-03-10 18:51:38,997 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 280ÔÆÌ¨.STEP-1
2024-03-10 18:51:38,997 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ
2024-03-10 18:51:38,998 INFO  ExportHelperExtension.cs: 1136 - Found 35 in µ×ÅÌ
2024-03-10 18:51:38,998 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in µ×ÅÌ
2024-03-10 18:51:38,998 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 18:51:38,998 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 18:51:38,999 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ.STEP-1
2024-03-10 18:51:38,999 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 18:51:39,000 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ×ÅÌ.STEP-1
2024-03-10 18:51:39,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 280ÔÆÌ¨.STEP-1
2024-03-10 18:51:39,000 INFO  ExportHelperExtension.cs: 1136 - Found 146 in 280ÔÆÌ¨.STEP-1
2024-03-10 18:51:39,001 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 280ÔÆÌ¨.STEP-1
2024-03-10 18:51:39,505 INFO  SwAddin.cs: 339 - Loading config tree
2024-03-10 18:51:39,506 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-03-10 18:51:39,507 INFO  SwAddin.cs: 344 - Showing property manager
2024-03-10 18:52:02,759 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:52:33,195 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:52:38,981 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:54:27,444 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:01,959 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:28,339 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:28,650 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:50,762 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:53,386 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:56,588 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:55:58,418 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:56:03,410 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:57:09,209 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:57:25,987 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:57:30,361 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-10 18:58:18,087 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-03-10 18:58:48,389 INFO  ExportHelperExtension.cs: 347 - Creating joint Link2
2024-03-10 18:58:48,397 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2024-03-10 18:58:48,398 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-03-10 18:58:48,399 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-03-10 18:58:49,266 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-03-10 18:58:49,267 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-03-10 18:58:49,267 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-03-10 18:58:49,267 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-03-10 18:58:52,979 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child Link2 failed
2024-03-10 18:59:21,385 INFO  ExportHelperExtension.cs: 347 - Creating joint Link3
2024-03-10 18:59:21,385 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link2
2024-03-10 18:59:21,385 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-03-10 18:59:21,386 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-03-10 18:59:21,386 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-03-10 18:59:22,400 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-03-10 18:59:22,401 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-03-10 18:59:22,402 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-03-10 18:59:22,402 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-03-10 18:59:22,403 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-03-10 18:59:26,397 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link2 to child Link3 failed
2024-03-10 18:59:33,007 INFO  ExportHelperExtension.cs: 347 - Creating joint Link4
2024-03-10 18:59:33,008 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link3
2024-03-10 18:59:33,008 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-03-10 18:59:33,008 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-03-10 18:59:33,010 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-03-10 18:59:33,010 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-03-10 18:59:34,026 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-03-10 18:59:34,026 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-03-10 18:59:34,027 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-03-10 18:59:34,027 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-03-10 18:59:34,027 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-03-10 18:59:34,027 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-03-10 18:59:38,019 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link3 to child Link4 failed
2024-03-10 18:59:43,829 INFO  ExportHelperExtension.cs: 347 - Creating joint Link5
2024-03-10 18:59:43,830 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link2
2024-03-10 18:59:43,830 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-03-10 18:59:43,830 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-03-10 18:59:43,830 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-03-10 18:59:44,820 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-03-10 18:59:44,821 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-03-10 18:59:44,821 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-03-10 18:59:44,822 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-03-10 18:59:44,822 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-03-10 18:59:48,882 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link2 to child Link5 failed
2024-03-10 18:59:55,579 INFO  ExportHelperExtension.cs: 347 - Creating joint Link6
2024-03-10 18:59:55,581 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link5
2024-03-10 18:59:55,581 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-03-10 18:59:55,581 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-03-10 18:59:55,581 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-03-10 18:59:55,582 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-03-10 18:59:56,555 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-03-10 18:59:56,556 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-03-10 18:59:56,556 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-03-10 18:59:56,557 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-03-10 18:59:56,557 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-03-10 18:59:56,557 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-03-10 19:00:01,721 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link5 to child Link6 failed
2024-03-10 19:00:07,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×ÅÌ
2024-03-10 19:00:07,602 INFO  ExportHelperExtension.cs: 1136 - Found 43 in µ×ÅÌ
2024-03-10 19:00:07,602 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in µ×ÅÌ
2024-03-10 19:00:07,602 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 19:00:07,603 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 19:00:07,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×ÅÌ.STEP-1
2024-03-10 19:00:07,604 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 19:00:07,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ×ÅÌ.STEP-1
2024-03-10 19:00:07,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 280ÔÆÌ¨.STEP-1
2024-03-10 19:00:07,606 INFO  ExportHelperExtension.cs: 1136 - Found 146 in 280ÔÆÌ¨.STEP-1
2024-03-10 19:00:07,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 280ÔÆÌ¨.STEP-1
2024-03-10 19:00:07,607 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ
2024-03-10 19:00:07,607 INFO  ExportHelperExtension.cs: 1136 - Found 43 in µ×ÅÌ
2024-03-10 19:00:07,608 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in µ×ÅÌ
2024-03-10 19:00:07,609 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-10 19:00:07,609 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-03-10 19:00:07,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ×ÅÌ.STEP-1
2024-03-10 19:00:07,610 INFO  ExportHelperExtension.cs: 1136 - Found 183 in µ×ÅÌ.STEP-1
2024-03-10 19:00:07,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ×ÅÌ.STEP-1
